ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
BK0737.DC,20210608,748.07,758.46,743.57,750.96,746.74,4.22,0.57,38856762.0,53650706944.0
BK0737.DC,20210609,749.98,754.78,747.2,754.29,750.9599999999999,3.33,0.44,34676488.0,46781169152.0
BK0737.DC,20210610,755.25,791.66,755.09,789.99,754.29,35.7,4.73,56067297.0,81314738176.0
BK0737.DC,20210611,792.49,804.24,786.38,789.68,789.9899999999999,-0.31,-0.04,57963948.0,92200992768.0
BK0737.DC,20210615,787.27,789.98,781.12,783.3,789.68,-6.38,-0.81,49120591.0,77319516160.0
BK0737.DC,20210616,779.84,786.73,774.84,779.04,783.3,-4.26,-0.54,47323891.0,70041722880.0
BK0737.DC,20210617,774.53,787.61,766.42,785.59,779.0400000000001,6.55,0.84,45154012.0,68547256832.0
BK0737.DC,20210618,781.28,789.93,777.82,785.94,785.59,0.35,0.04,43513508.0,59866667264.0
BK0737.DC,20210621,782.15,800.48,780.76,799.14,785.9399999999999,13.2,1.68,41667667.0,59922738432.0
BK0737.DC,20210622,799.21,799.7,789.2,791.63,799.14,-7.51,-0.94,39103673.0,55569317376.0
BK0737.DC,20210623,790.26,793.52,780.24,791.22,791.63,-0.41,-0.05,37967497.0,53282002432.0
BK0737.DC,20210624,790.1,790.1,776.01,776.02,791.22,-15.2,-1.92,35617976.0,47969844992.0
BK0737.DC,20210625,774.46,778.64,767.11,771.52,776.02,-4.5,-0.58,33865254.0,54078445056.0
BK0737.DC,20210628,770.2,779.77,768.27,777.78,771.52,6.26,0.81,31659621.0,48295448320.0
BK0737.DC,20210629,778.11,788.38,775.58,776.14,777.78,-1.64,-0.21,35832104.0,56560461312.0
BK0737.DC,20210630,775.86,786.05,775.86,786.05,776.14,9.91,1.28,32778607.0,51978748160.0
BK0737.DC,20210701,787.32,787.4,766.91,766.91,786.05,-19.14,-2.43,35433006.0,55279436800.0
BK0737.DC,20210702,765.35,770.5,762.57,765.03,766.91,-1.88,-0.25,31757364.0,51398362368.0
BK0737.DC,20210705,771.07,782.16,771.06,782.16,765.03,17.13,2.24,32482052.0,50456619520.0
BK0737.DC,20210706,781.63,786.63,772.29,779.77,782.16,-2.39,-0.31,34553120.0,55016221184.0
BK0737.DC,20210707,775.04,778.34,768.75,777.83,779.7700000000001,-1.94,-0.25,28441891.0,43713103616.0
BK0737.DC,20210708,778.88,781.94,773.72,780.21,777.83,2.38,0.31,32301022.0,53332544000.0
BK0737.DC,20210709,776.87,781.6,770.01,776.05,780.2099999999999,-4.16,-0.53,28108925.0,48075180544.0
BK0737.DC,20210712,780.3,803.25,779.75,803.03,776.05,26.98,3.48,41815780.0,68046660864.0
BK0737.DC,20210713,806.64,817.18,806.14,809.44,803.0300000000001,6.41,0.8,47529964.0,73163157504.0
BK0737.DC,20210714,806.74,806.99,796.64,796.71,809.44,-12.73,-1.57,41862646.0,65486839040.0
BK0737.DC,20210715,793.48,793.86,776.17,783.48,796.71,-13.23,-1.66,36614406.0,56201838592.0
BK0737.DC,20210716,783.53,789.17,780.0,780.11,783.48,-3.37,-0.43,31662407.0,52604980992.0
BK0737.DC,20210719,777.31,784.2,769.71,783.86,780.11,3.75,0.48,35003822.0,52752181248.0
BK0737.DC,20210720,777.69,780.44,771.77,780.4,783.86,-3.46,-0.44,27806159.0,41078543872.0
BK0737.DC,20210721,782.08,794.69,782.08,792.93,780.4,12.53,1.61,32773621.0,50870349824.0
BK0737.DC,20210722,794.2,794.35,787.78,793.39,792.93,0.46,0.06,34351644.0,54351786496.0
BK0737.DC,20210723,792.59,792.59,775.21,776.12,793.39,-17.27,-2.18,34366691.0,52676185344.0
BK0737.DC,20210726,771.92,772.79,746.82,757.48,776.12,-18.64,-2.4,32062066.0,52622726144.0
BK0737.DC,20210727,757.74,772.34,752.9,752.9,757.48,-4.58,-0.6,32704775.0,57209846528.0
BK0737.DC,20210728,748.99,751.31,718.7,725.86,752.9,-27.04,-3.59,31819956.0,48187250432.0
BK0737.DC,20210729,733.97,745.97,733.97,743.11,725.86,17.25,2.38,27288132.0,43228342016.0
