ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000852.SH,20220823,7275.3834,7310.1297,7267.7859,7306.0209,7288.5766,17.4443,0.2393,171067069.0,228827949.562
000852.SH,20220824,7312.554,7315.1008,7029.8782,7039.4103,7306.0209,-266.6106,-3.6492,207521602.0,261715052.646
000852.SH,20220825,7065.3359,7080.7254,6930.8387,7016.3057,7039.4103,-23.1046,-0.3282,174351312.0,214927185.144
000852.SH,20220826,7032.6553,7103.8343,6966.0658,6980.1803,7016.3057,-36.1254,-0.5149,161725036.0,208825351.115
000852.SH,20220829,6884.7298,7022.7944,6858.431,7021.3148,6980.1803,41.1345,0.5893,153571445.0,190249844.424
000852.SH,20220830,7018.7227,7025.4635,6943.144,6976.7218,7021.3148,-44.593,-0.6351,153832925.0,190519769.58
000852.SH,20220831,6954.5087,6966.9915,6738.5243,6750.7429,6976.7218,-225.9789,-3.239,166559930.0,208164754.909
000852.SH,20220901,6757.0061,6819.6172,6698.8382,6717.1001,6750.7429,-33.6428,-0.4984,136821290.0,167515966.848
000852.SH,20220902,6731.6726,6801.3496,6695.1043,6776.8268,6717.1001,59.7267,0.8892,128555383.0,162328853.042
000852.SH,20220905,6774.1928,6831.2212,6739.1353,6791.0921,6776.8268,14.2653,0.2105,131911039.0,161721445.332
000852.SH,20220906,6808.8744,6919.6464,6780.437,6919.6464,6791.0921,128.5543,1.893,144344325.0,183761283.708
000852.SH,20220907,6894.7141,6989.7548,6882.5945,6963.5196,6919.6464,43.8732,0.634,142998350.0,186886081.899
000852.SH,20220908,6965.562,6975.1324,6889.863,6897.0996,6963.5196,-66.42,-0.9538,133014603.0,165823754.363
000852.SH,20220909,6908.7126,6918.2042,6848.2697,6913.579,6897.0996,16.4794,0.2389,130940777.0,158316315.505
000852.SH,20220913,6935.5905,6957.3526,6886.3606,6904.0775,6913.579,-9.5015,-0.1374,125982583.0,156495592.936
000852.SH,20220914,6800.927,6851.0935,6783.1881,6829.5579,6904.0775,-74.5196,-1.0794,121309407.0,150215220.64
000852.SH,20220915,6859.2486,6866.5538,6543.1991,6619.1888,6829.5579,-210.3691,-3.0803,160634562.0,196010799.836
000852.SH,20220916,6599.2703,6632.5598,6480.0965,6481.2442,6619.1888,-137.9446,-2.084,135704169.0,160257556.466
000852.SH,20220919,6468.3945,6504.7515,6364.0725,6399.8014,6481.2442,-81.4428,-1.2566,107934181.0,130349058.199
000852.SH,20220920,6441.0957,6536.4244,6436.7608,6482.1313,6399.8014,82.3299,1.2864,99898034.0,126916550.647
000852.SH,20220921,6461.2491,6506.0617,6378.6339,6480.6023,6482.1313,-1.529,-0.0236,105600093.0,122346817.424
000852.SH,20220922,6438.2859,6554.2989,6429.4954,6487.2748,6480.6023,6.6725,0.103,105146988.0,129139062.116
000852.SH,20220923,6486.7864,6504.0334,6306.9619,6363.6835,6487.2748,-123.5913,-1.9051,111965685.0,136013846.998
000852.SH,20220926,6318.2988,6404.0148,6274.3391,6283.5925,6363.6835,-80.091,-1.2586,110453493.0,129054876.614
000852.SH,20220927,6302.8876,6409.776,6287.7747,6409.776,6283.5925,126.1835,2.0081,106033494.0,133034781.238
000852.SH,20220928,6397.8366,6401.8407,6211.1091,6211.1091,6409.776,-198.6669,-3.0994,104960077.0,128903902.412
000852.SH,20220929,6270.9062,6307.782,6192.7715,6228.7788,6211.1091,17.6697,0.2845,105730744.0,127446447.139
000852.SH,20220930,6221.8314,6241.9587,6123.9884,6124.8639,6228.7788,-103.9149,-1.6683,92564600.0,113064814.086
000852.SH,20221010,6136.7118,6154.0634,5964.6212,5984.5008,6124.8639,-140.3631,-2.2917,102448137.0,122828919.867
000852.SH,20221011,5994.7629,6044.2849,5939.068,6017.7194,5984.5008,33.2186,0.5551,94238001.0,111536274.574
000852.SH,20221012,6017.6748,6192.6534,5918.0208,6192.6534,6017.7194,174.934,2.907,120053053.0,146042371.698
000852.SH,20221013,6162.7051,6311.5061,6146.4041,6252.2225,6192.6534,59.5691,0.9619,128700906.0,157054880.04
000852.SH,20221014,6296.3513,6427.4688,6286.6716,6406.4573,6252.2225,154.2348,2.4669,141802026.0,181411953.829
000852.SH,20221017,6380.2072,6476.398,6370.1483,6472.4511,6406.4573,65.9938,1.0301,132444628.0,171128918.406
000852.SH,20221018,6490.5965,6551.7957,6447.7781,6508.5038,6472.4511,36.0527,0.557,129920946.0,172917916.318
000852.SH,20221019,6492.5996,6533.5657,6460.7004,6461.1462,6508.5038,-47.3576,-0.7276,124647381.0,165890298.125
000852.SH,20221020,6431.9859,6525.7988,6342.1537,6429.7042,6461.1462,-31.442,-0.4866,133524986.0,176048476.246
000852.SH,20221021,6433.3269,6469.0937,6387.7658,6432.3255,6429.7042,2.6213,0.0408,119879781.0,151129742.815
000852.SH,20221024,6448.8658,6554.3689,6335.0726,6378.4323,6432.3255,-53.8932,-0.8378,141357126.0,180064469.82
